market_name_lookup,latitude_lookup,longitude_lookup,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,weather_code,cloud_cover_mean
Valod,21.125,73.208,03-05-2024,41.3,24.5,32.2,0,0,0,21.4,33.8,2,12
Valod,21.125,73.208,04-05-2024,42.4,25.2,33.2,0,0,0,20.2,36,3,48
Valod,21.125,73.208,05-05-2024,41.7,28.1,34.2,0,0,0,21.6,39.6,3,20
Valod,21.125,73.208,06-05-2024,40.6,28.3,33,0,0,0,22.6,43.6,1,7
Valod,21.125,73.208,07-05-2024,40.1,27,32,0,0,0,23.5,40.3,1,3
Valod,21.125,73.208,08-05-2024,38.3,26.8,31.7,0,0,0,23.8,39.2,1,9
Valod,21.125,73.208,09-05-2024,38.3,27.1,32,0,0,0,21.5,36,1,6
Valod,21.125,73.208,10-05-2024,37.8,27.5,31.8,0,0,0,21,39.6,1,6
Valod,21.125,73.208,11-05-2024,40.3,26.9,32.8,0,0,0,26.3,42.8,2,11
Valod,21.125,73.208,12-05-2024,38.7,28,33.1,2.5,2.5,0,19.5,32,63,12
Valod,21.125,73.208,13-05-2024,37.5,28.3,32.8,1.6,1.6,0,16,37.1,55,23
Valod,21.125,73.208,14-05-2024,41.6,27.3,34.4,0,0,0,22.6,41.8,2,15
Valod,21.125,73.208,15-05-2024,42.3,28.3,35.2,0,0,0,25.4,44.6,2,11
Valod,21.125,73.208,16-05-2024,41.5,28.7,35.4,0.2,0.2,0,14.2,30.2,51,11
Valod,21.125,73.208,17-05-2024,41.4,29.4,34.5,0.4,0.4,0,19.6,37.8,51,9
Valod,21.125,73.208,18-05-2024,44.4,28,34.8,0,0,0,24.2,39.2,1,11
Valod,21.125,73.208,19-05-2024,42.4,28.6,35,0,0,0,17,34.2,1,5
Valod,21.125,73.208,20-05-2024,44.1,28.4,35.2,0,0,0,24.9,41,1,4
Valod,21.125,73.208,21-05-2024,45.2,28.8,36.1,0,0,0,19.4,31,3,20
Valod,21.125,73.208,22-05-2024,45.4,29.9,36.3,0,0,0,20.2,34.2,1,10
Valod,21.125,73.208,23-05-2024,45.4,29.7,35.2,0,0,0,28.3,54.4,1,5
Valod,21.125,73.208,24-05-2024,44.4,28.5,34.4,0,0,0,25.1,41.8,0,1
Valod,21.125,73.208,25-05-2024,38.7,29.1,32.6,0,0,0,25.8,41.8,3,39
Valod,21.125,73.208,26-05-2024,37,29.4,32.3,0,0,0,27.5,45,3,54
Valod,21.125,73.208,27-05-2024,36.9,29.1,32.2,0,0,0,31.5,51.5,3,68
Valod,21.125,73.208,28-05-2024,36.2,29.2,32.1,0,0,0,33.4,56.2,3,47
Valod,21.125,73.208,29-05-2024,36,29,32,0.1,0.1,0,36.4,61.9,51,49
Valod,21.125,73.208,30-05-2024,36.7,28.6,32.2,0,0,0,28.8,49.3,3,37
Valod,21.125,73.208,31-05-2024,37.5,28.6,32.5,0,0,0,27.6,48.2,3,28
Valod,21.125,73.208,01-06-2024,37.2,28.2,32.2,0.1,0.1,0,25.2,44.3,51,35
Valod,21.125,73.208,02-06-2024,38.1,28,32.5,0,0,0,21.3,38.5,3,45
Valod,21.125,73.208,03-06-2024,37.8,28.9,32.8,0,0,0,24,43.9,3,75
Valod,21.125,73.208,04-06-2024,38.1,29,32.9,1.1,1.1,0,25.1,45.4,55,67
Valod,21.125,73.208,05-06-2024,38.5,29,33,0.4,0.4,0,24.3,42.1,51,35
Valod,21.125,73.208,06-06-2024,39.1,28.2,33,0,0,0,22.1,38.5,3,30
Valod,21.125,73.208,07-06-2024,38.6,29,32.9,0,0,0,24.3,41,3,55
Valod,21.125,73.208,08-06-2024,34,27.7,29.8,6.2,6.2,0,18.2,33.5,63,83
Valod,21.125,73.208,09-06-2024,36.7,27.5,31.4,7.2,7.2,0,24.3,44.3,63,70
Valod,21.125,73.208,10-06-2024,35.1,27,30.4,0.2,0.2,0,23.7,38.2,51,85
Valod,21.125,73.208,11-06-2024,36.9,28.8,31.9,0.4,0.4,0,24.5,40.7,51,58
Valod,21.125,73.208,12-06-2024,36.2,28.6,31.7,0,0,0,24,42.5,3,41
Valod,21.125,73.208,13-06-2024,34.1,28.3,30.5,4.5,4.5,0,25.5,43.6,61,42
Valod,21.125,73.208,14-06-2024,33.8,27.1,30.1,2.1,2.1,0,26.7,44.3,55,58
Valod,21.125,73.208,15-06-2024,35.5,26.8,30.6,0.2,0.2,0,23.7,41,51,32
Valod,21.125,73.208,16-06-2024,36.6,26.9,30.9,1.6,1.6,0,22.3,38.9,53,41
Valod,21.125,73.208,17-06-2024,36.2,27.8,31.2,1.6,1.6,0,22.4,40.7,61,64
Valod,21.125,73.208,18-06-2024,33.3,27.2,29.6,5.5,5.5,0,26.2,45.4,63,87
Valod,21.125,73.208,19-06-2024,33,26.5,29.1,5.8,5.8,0,30.3,51.1,63,84
Valod,21.125,73.208,20-06-2024,32,24.9,28.6,4,4,0,31.5,53.6,55,96
Valod,21.125,73.208,21-06-2024,33.6,26.5,29.8,1.9,1.9,0,28,47.5,51,76
Valod,21.125,73.208,22-06-2024,34.4,26,29.7,0.8,0.8,0,21.3,36.7,51,77
Valod,21.125,73.208,23-06-2024,31.7,27.2,29,8.6,8.6,0,19.8,31.7,63,98
Valod,21.125,73.208,24-06-2024,32.7,26,28.5,11,11,0,18.2,28.8,63,98
Valod,21.125,73.208,25-06-2024,33.5,26.1,29.3,16.4,16.4,0,15.1,29.9,63,95
Valod,21.125,73.208,26-06-2024,33.6,27.3,30,2.6,2.6,0,22.1,38.9,61,61
Valod,21.125,73.208,27-06-2024,32,27,29.1,2,2,0,25.9,43.9,53,98
Valod,21.125,73.208,28-06-2024,29,26.1,27.3,21.4,21.4,0,26.8,48.2,63,100
Valod,21.125,73.208,29-06-2024,31,25.6,27.5,9.6,9.6,0,28.8,48.2,61,100
