market_name_lookup,latitude_lookup,longitude_lookup,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,weather_code,cloud_cover_mean
Songadh,21.1697,73.5636,02-08-2024,27.5,24.5,25.5,16.4,16.4,0,23,50.4,61,100
Songadh,21.1697,73.5636,03-08-2024,27.3,24.6,25.5,34.8,34.8,0,24.1,51.5,63,99
Songadh,21.1697,73.5636,04-08-2024,26.8,24.7,25.5,19.9,19.9,0,22.8,46.4,61,100
Songadh,21.1697,73.5636,05-08-2024,29,24.5,26.3,5.3,5.3,0,24.4,55.1,53,98
Songadh,21.1697,73.5636,06-08-2024,29.7,24.5,26.6,6.9,6.9,0,24.5,49.3,61,95
Songadh,21.1697,73.5636,07-08-2024,29.8,24.4,26.6,4.6,4.6,0,22.6,44.3,53,92
Songadh,21.1697,73.5636,08-08-2024,28.8,24.2,26,4.7,4.7,0,19.2,40.7,53,95
Songadh,21.1697,73.5636,09-08-2024,27.4,24,25.5,5.7,5.7,0,19.6,40,61,100
Songadh,21.1697,73.5636,10-08-2024,29.9,24.1,26.2,9.9,9.9,0,24.3,50.8,61,98
Songadh,21.1697,73.5636,11-08-2024,28.6,24.2,25.8,6.9,6.9,0,21.7,45.7,53,100
Songadh,21.1697,73.5636,12-08-2024,28.9,23.8,26,10.7,10.7,0,21.3,43.9,63,95
Songadh,21.1697,73.5636,13-08-2024,29.8,24.7,26.6,1.5,1.5,0,16.9,33.1,51,85
Songadh,21.1697,73.5636,14-08-2024,30.5,24.3,26.9,1.6,1.6,0,15.8,32,51,97
Songadh,21.1697,73.5636,15-08-2024,30.4,24.4,27,1.5,1.5,0,17.1,36,53,82
Songadh,21.1697,73.5636,16-08-2024,30.5,24.4,27,1.2,1.2,0,18.3,37.1,51,99
Songadh,21.1697,73.5636,17-08-2024,31.4,24.9,27.5,1.2,1.2,0,11.9,25.6,53,97
Songadh,21.1697,73.5636,18-08-2024,32.6,24.9,28.3,0.5,0.5,0,14.4,29.2,51,96
Songadh,21.1697,73.5636,19-08-2024,32.6,25.2,28.5,0.7,0.7,0,12.7,25.9,51,100
Songadh,21.1697,73.5636,20-08-2024,31.3,25.6,27.2,8.9,8.9,0,12.1,34.2,63,97
Songadh,21.1697,73.5636,21-08-2024,31.7,25.2,27.3,26.9,26.9,0,7.6,19.4,63,99
Songadh,21.1697,73.5636,22-08-2024,30.7,25.1,27.4,15.5,15.5,0,12.2,27,63,97
Songadh,21.1697,73.5636,23-08-2024,29.4,25,26.1,26,26,0,10.9,26.3,63,100
Songadh,21.1697,73.5636,24-08-2024,25.6,24,24.8,19.7,19.7,0,17.8,36.4,61,100
Songadh,21.1697,73.5636,25-08-2024,25.2,23.6,24.5,173.3,173.3,0,25.7,50,65,100
Songadh,21.1697,73.5636,26-08-2024,25.7,24.1,24.6,53.6,53.6,0,29.1,55.8,63,100
Songadh,21.1697,73.5636,27-08-2024,29.1,23.5,25.9,5.2,5.2,0,28.9,61.9,53,100
Songadh,21.1697,73.5636,28-08-2024,28.5,24.4,25.6,19.7,19.7,0,26.6,60.5,63,97
Songadh,21.1697,73.5636,29-08-2024,29.4,24.2,26,6.6,6.6,0,24,52.6,61,85
Songadh,21.1697,73.5636,30-08-2024,30.1,24.2,26.6,1.6,1.6,0,20.2,41.8,53,60
Songadh,21.1697,73.5636,31-08-2024,30.4,24.2,26.9,0.5,0.5,0,14.5,29.2,51,68
Songadh,21.1697,73.5636,01-09-2024,29.8,24.1,26.7,1.6,1.6,0,13.3,29.5,53,99
Songadh,21.1697,73.5636,02-09-2024,27.2,24.7,25.4,118.6,118.6,0,13.6,29.2,65,100
Songadh,21.1697,73.5636,03-09-2024,29.1,23.7,26,7.7,7.7,0,16.4,32.8,61,100
Songadh,21.1697,73.5636,04-09-2024,28.5,24.5,26.2,4.4,4.4,0,20.9,42.8,53,96
Songadh,21.1697,73.5636,05-09-2024,29.2,24,26,14.3,14.3,0,23.3,46.4,61,90
Songadh,21.1697,73.5636,06-09-2024,29,24.1,25.7,25.5,25.5,0,20.1,40.3,65,97
Songadh,21.1697,73.5636,07-09-2024,29.7,24.1,26.2,5.6,5.6,0,15,37.4,61,86
Songadh,21.1697,73.5636,08-09-2024,29.4,24.3,26.5,2,2,0,15.1,33.1,51,57
Songadh,21.1697,73.5636,09-09-2024,30.2,24.8,26.5,14.3,14.3,0,13.7,30.6,65,96
Songadh,21.1697,73.5636,10-09-2024,28.9,24.7,26.2,5.8,5.8,0,15.1,29.9,61,96
Songadh,21.1697,73.5636,11-09-2024,27.7,24.6,26,10.7,10.7,0,17.2,34.9,63,100
Songadh,21.1697,73.5636,12-09-2024,29.6,24.3,26.4,1.5,1.5,0,20.9,41.8,51,100
Songadh,21.1697,73.5636,13-09-2024,29.2,23.4,25.9,1.8,1.8,0,21.3,41.8,53,54
