clouds (%),Date ,dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),market_name (Text),query_lat (°),query_lon (°)
0.42,2024-03-29,13.1,51,409,324,127,953,1014,37.8,8.1,275,4.0,27.0,0.0,0.0,1006,0.34,1009,299,32.0,275,7.6,3.3,Viramgam,23.1259455923199,72.0457121911553
0.01,2024-03-30,14.3,52,410,325,127,953,1017,35.9,10.9,282,4.0,25.6,0.0,0.0,1008,0.4,1011,325,30.2,282,8.8,3.3,Viramgam,23.1259455923199,72.0457121911553
0.41,2024-03-31,13.7,52,410,327,127,953,1019,35.2,10.9,281,4.0,23.3,0.0,0.0,1010,0.42,1013,315,28.9,281,7.2,2.8,Viramgam,23.1259455923199,72.0457121911553
0.95,2024-04-01,13.5,52,411,328,127,953,1021,37.4,3.4,279,3.6,24.8,0.0,0.0,1006,0.39,1009,113,30.3,279,7.6,2.7,Viramgam,23.1259455923199,72.0457121911553
0.88,2024-04-02,10.9,52,411,329,127,953,1023,35.2,3.6,279,4.0,25.9,0.0,0.0,1005,0.31,1008,104,30.3,279,7.2,3.0,Viramgam,23.1259455923199,72.0457121911553
0.56,2024-04-03,14.1,52,412,330,127,953,1025,36.7,9.2,275,4.0,24.8,0.0,0.0,1006,0.41,1009,287,30.3,275,7.6,3.1,Viramgam,23.1259455923199,72.0457121911553
0.93,2024-04-04,16.2,52,412,331,127,953,1027,34.4,4.0,288,4.4,26.3,0.0,0.0,1007,0.46,1010,131,29.9,288,8.0,3.0,Viramgam,23.1259455923199,72.0457121911553
0.89,2024-04-05,14.9,52,413,332,127,953,1029,35.9,4.7,284,5.6,25.9,0.0,0.0,1006,0.41,1010,142,30.5,284,10.0,3.6,Viramgam,23.1259455923199,72.0457121911553
0.32,2024-04-06,13.2,52,413,333,127,952,1031,37.0,11.2,275,4.8,26.7,0.0,0.0,1006,0.35,1009,332,31.3,275,9.2,3.4,Viramgam,23.1259455923199,72.0457121911553
0.02,2024-04-07,13.7,52,414,334,127,952,1033,37.4,11.1,282,4.4,24.8,0.0,0.0,1004,0.37,1007,334,30.6,282,8.0,2.1,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-04-08,15.4,53,415,335,127,952,1034,38.9,11.3,184,4.0,25.9,0.0,0.0,1005,0.42,1008,335,31.3,184,7.2,2.7,Viramgam,23.1259455923199,72.0457121911553
0.03,2024-04-09,13.1,53,416,336,127,952,1036,39.3,11.4,153,2.8,23.7,0.0,0.0,1004,0.35,1007,336,31.6,153,7.2,1.7,Viramgam,23.1259455923199,72.0457121911553
0.45,2024-04-10,13.2,53,417,337,127,952,1037,38.9,8.0,181,4.0,26.7,0.0,0.0,1004,0.32,1008,317,32.3,181,6.8,2.2,Viramgam,23.1259455923199,72.0457121911553
0.39,2024-04-11,14.4,53,418,338,127,952,1039,38.1,8.4,182,6.4,27.0,0.0,0.0,1005,0.35,1008,330,32.0,182,7.4,2.4,Viramgam,23.1259455923199,72.0457121911553
0.05,2024-04-12,16.3,53,418,339,127,952,1040,37.8,11.5,119,4.0,25.9,0.0,0.0,1005,0.4,1008,339,32.1,119,7.2,2.3,Viramgam,23.1259455923199,72.0457121911553
0.28,2024-04-13,17.7,53,419,340,127,952,1042,37.8,10.7,243,4.4,27.8,0.3,0.3,1005,0.44,1008,338,32.1,243,6.0,2.5,Viramgam,23.1259455923199,72.0457121911553
0.55,2024-04-14,19.6,53,420,341,127,952,1043,37.8,11.4,225,3.6,29.6,1.3,1.3,1007,0.47,1010,310,32.4,225,13.2,2.1,Viramgam,23.1259455923199,72.0457121911553
