clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
16,2024-05-02,17.2,55,430,354,128,948,1061,38.9,1714593600,10.0,229,3.6,1714593600,25.6,1714604400,0.0,0.0,1000,final,47,1005,0,0,352,1257,9901,8142,8105,32.2,1714588200,229,7.6,2.3
8,2024-05-03,18.1,55,431,354,128,947,1061,40.0,1714734000,12.1,244,2.8,1714716000,25.2,1714690800,0.0,0.0,1001,final,49,1006,0,0,354,1258,9911,8152,8151,32.3,1714674600,244,6.4,2.3
46,2024-05-04,21.3,55,431,355,128,947,1061,40.7,1714813200,6.0,272,4.0,1714820400,26.3,1714777200,0.0,0.0,1002,final,55,1007,0,0,272,1259,9920,8162,6262,33.3,1714761000,272,9.2,2.6
37,2024-05-05,20.7,55,432,355,128,946,1061,40.0,1714899600,11.6,273,4.4,1714928400,27.8,1714863600,0.0,0.0,1001,final,50,1006,0,0,337,1260,9929,8171,7743,34.1,1714847400,273,9.6,2.8
3,2024-05-06,21.1,55,432,356,128,946,1061,38.1,1714982400,12.0,251,4.4,1715014800,28.9,1714950000,0.0,0.0,1001,final,52,1006,0,0,356,1261,9937,8180,8178,33.4,1714933800,251,10.0,3.1
2,2024-05-07,23.3,55,432,356,128,946,1061,38.5,1715068800,11.9,221,5.6,1715061600,27.8,1715036400,0.0,0.0,1002,final,62,1007,0,0,356,1262,9945,8189,8189,32.5,1715020200,221,10.8,3.8
3,2024-05-08,23.5,55,433,356,127,945,1061,38.9,1715148000,12.1,225,4.8,1715166000,27.0,1715122800,0.0,0.0,1002,final,63,1007,0,0,356,1263,9953,8197,8197,32.3,1715106600,225,9.2,3.8
6,2024-05-09,24.0,55,433,357,127,945,1061,37.8,1715241600,12.0,225,4.8,1715248800,27.0,1715209200,0.0,0.0,1001,final,66,1006,0,0,357,1264,9960,8205,8204,31.9,1715193000,225,9.6,3.9
5,2024-05-10,23.2,55,433,357,127,945,1061,37.0,1715328000,12.1,229,4.8,1715342400,27.4,1715295600,0.0,0.0,1003,final,65,1008,0,0,357,1265,9967,8212,8209,31.5,1715279400,229,10.0,3.8
16,2024-05-11,23.9,55,434,357,127,944,1061,38.5,1715418000,11.9,242,4.0,1715418000,26.3,1715382000,0.0,0.0,1004,final,66,1009,0,0,356,1266,9973,8219,8177,32.2,1715365800,242,7.2,2.6
28,2024-05-12,23.7,55,434,358,127,944,1061,37.0,1715504400,10.6,218,3.2,1715511600,27.4,1715468400,0.0,0.0,1004,final,64,1009,0,0,348,1266,9979,8226,8004,32.0,1715452200,218,6.8,2.6
14,2024-05-13,23.6,55,434,358,127,944,1060,39.6,1715590800,11.5,187,4.0,1715619600,27.8,1715619600,7.5,7.5,1003,final,61,1008,0,0,349,1267,9985,8233,8021,32.8,1715538600,187,8.4,2.1
10,2024-05-14,20.5,55,434,358,127,943,1060,38.1,1715677200,11.8,84,3.6,1715626800,26.3,1715634000,0.8,0.8,1003,final,52,1008,0,0,356,1268,9991,8239,8182,32.4,1715625000,84,10.0,2.1
14,2024-05-15,19.2,55,435,358,127,943,1060,41.5,1715763600,10.4,137,4.0,1715770800,28.9,1715727600,1.5,1.5,1003,final,44,1008,0,0,352,1268,9996,8244,8091,34.9,1715711400,137,6.0,1.6
29,2024-05-16,18.5,55,435,359,127,942,1060,41.5,1715850000,11.8,185,5.2,1715850000,30.0,1715814000,0.0,0.0,1002,final,39,1007,0,0,339,1269,10001,8250,7794,35.5,1715797800,185,10.0,1.8
4,2024-05-17,22.0,55,435,359,127,942,1059,40.0,1715936400,12.1,230,3.6,1715936400,30.0,1715965200,0.0,0.0,1001,final,49,1006,0,0,359,1269,10006,8255,8255,35.1,1715884200,230,8.8,2.9
6,2024-05-18,22.8,55,435,359,127,942,1059,42.6,1716022800,12.0,253,3.6,1716022800,30.0,1715986800,0.0,0.0,999,final,52,1004,0,0,359,1270,10010,8260,8257,35.6,1715970600,253,7.6,2.6
5,2024-05-19,20.9,55,435,359,127,941,1059,43.0,1716109200,12.0,249,4.4,1716098400,30.0,1716073200,0.0,0.0,997,final,48,1002,0,0,359,1270,10014,8264,8264,36.0,1716057000,249,8.8,3.1
9,2024-05-20,21.3,55,436,360,127,941,1058,42.6,1716195600,10.4,255,5.2,1716174000,30.0,1716159600,0.0,0.0,997,final,48,1002,0,0,359,1271,10018,8269,8254,35.8,1716143400,255,10.4,3.2
15,2024-05-21,21.1,55,436,360,127,941,1058,44.1,1716289200,11.6,281,4.8,1716285600,30.0,1716242400,0.0,0.0,997,final,48,1002,0,0,351,1271,10021,8273,8066,36.3,1716229800,281,9.2,2.7
35,2024-05-22,22.8,55,436,360,127,940,1058,42.2,1716375600,7.4,258,3.6,1716364800,30.7,1716332400,0.0,0.0,997,final,51,1002,0,0,333,1272,10025,8276,7652,35.8,1716316200,258,7.2,2.5
12,2024-05-23,22.4,55,436,360,127,940,1057,41.9,1716451200,10.5,244,4.4,1716444000,30.7,1716418800,0.0,0.0,996,final,50,1001,0,0,359,1272,10028,8280,8267,35.8,1716402600,244,9.2,2.9
6,2024-05-24,23.1,55,436,360,127,940,1057,41.1,1716530400,12.1,244,5.2,1716570000,29.6,1716505200,0.0,0.0,995,final,55,1000,0,0,360,1272,10031,8283,8283,34.9,1716489000,244,10.8,3.7
13,2024-05-25,24.5,55,436,360,127,939,1057,39.6,1716624000,12.0,234,5.6,1716656400,30.0,1716591600,0.0,0.0,997,final,62,1002,0,0,360,1273,10033,8286,8286,33.7,1716575400,234,10.4,4.3
91,2024-05-26,25.9,55,436,360,127,939,1056,37.4,1716710400,4.9,229,6.0,1716667200,30.0,1716678000,0.0,0.0,997,final,67,1003,0,0,186,1273,10036,8289,4284,33.0,1716661800,229,12.8,5.1
63,2024-05-27,25.9,55,436,360,127,939,1056,36.7,1716789600,9.6,226,7.6,1716822000,30.4,1716764400,0.0,0.0,997,final,69,1002,0,0,287,1273,10038,8291,6601,32.6,1716748200,226,13.2,5.9
48,2024-05-28,25.6,55,437,361,127,938,1055,36.7,1716883200,10.2,231,7.6,1716886800,29.3,1716850800,0.0,0.0,997,final,68,1002,0,0,341,1273,10040,8294,7837,32.4,1716834600,231,14.4,6.4
47,2024-05-29,25.2,55,437,361,127,938,1055,36.3,1716973200,10.4,230,8.4,1716984000,29.3,1716937200,0.0,0.0,997,final,67,1002,0,0,274,1273,10041,8296,6296,32.4,1716921000,230,16.0,6.7
31,2024-05-30,24.8,55,437,361,126,938,1055,37.0,1717056000,11.1,234,6.8,1717077600,29.6,1717023600,0.0,0.0,999,final,64,1004,0,0,354,1274,10043,8298,8143,32.8,1717007400,234,13.2,5.4
13,2024-05-31,24.9,55,437,361,126,937,1054,37.4,1717142400,12.1,232,6.4,1717131600,29.6,1717110000,0.0,0.0,1000,final,64,1005,0,0,360,1274,10044,8300,8280,33.0,1717093800,232,13.2,4.8
11,2024-06-01,25.1,55,437,361,126,937,1054,37.4,1717189200,10.8,238,5.6,1717189200,29.3,1717200000,0.0,0.0,1000,final,65,1005,0,0,357,1274,10045,8301,8201,33.0,1717180200,238,11.6,4.3
28,2024-06-02,24.2,55,437,361,126,937,1054,37.8,1717318800,10.5,247,4.4,1717308000,28.9,1717282800,0.0,0.0,1001,final,62,1006,0,0,357,1274,10046,8302,8218,33.0,1717266600,247,8.8,3.3
70,2024-06-03,24.6,55,437,361,126,936,1053,37.0,1717405200,6.8,233,5.6,1717405200,29.3,1717369200,0.0,0.0,1001,final,64,1006,0,0,289,1274,10047,8304,6644,32.8,1717353000,233,10.8,3.7
31,2024-06-04,24.3,55,437,361,126,936,1053,37.8,1717488000,8.2,238,6.0,1717477200,28.9,1717455600,0.0,0.0,1001,final,63,1006,0,0,349,1274,10048,8305,8036,33.0,1717439400,238,11.6,3.8
20,2024-06-05,25.3,55,437,361,126,936,1052,38.1,1717578000,10.6,234,5.6,1717599600,28.9,1717542000,0.0,0.0,1001,final,65,1006,0,0,359,1274,10048,8305,8263,33.2,1717525800,234,10.4,3.6
23,2024-06-06,24.0,55,437,361,126,936,1052,38.9,1717664400,10.8,244,4.8,1717653600,29.6,1717628400,0.0,0.0,1002,final,59,1007,0,0,358,1274,10048,8306,8241,33.7,1717612200,244,9.2,3.6
48,2024-06-07,24.6,55,437,361,126,935,1052,39.6,1717750800,11.7,256,5.6,1717754400,30.0,1717714800,0.5,0.5,1000,final,61,1005,0,0,357,1274,10048,8307,8218,33.7,1717698600,256,10.0,3.4
48,2024-06-08,24.4,55,437,361,126,935,1051,38.5,1717837200,5.8,247,4.8,1717804800,28.9,1717804800,1.5,1.5,999,final,63,1004,0,0,246,1274,10048,8307,5665,33.0,1717785000,247,9.2,3.0
64,2024-06-09,24.5,55,437,361,126,935,1051,39.6,1717923600,4.9,235,6.0,1717934400,28.5,1717952400,19.8,19.8,998,final,62,1003,0,0,208,1274,10048,8307,4790,33.3,1717871400,235,10.8,3.9
97,2024-06-10,24.8,55,437,361,126,935,1051,36.3,1718010000,3.8,226,5.2,1718028000,27.8,1717966800,12.5,12.5,1000,final,70,1005,0,0,124,1274,10047,8307,2856,31.4,1717957800,226,10.0,3.9
46,2024-06-11,24.7,55,437,361,126,934,1050,37.0,1718092800,11.1,233,5.6,1718107200,28.9,1718060400,0.0,0.0,1000,final,66,1005,0,0,346,1274,10047,8307,7958,32.5,1718044200,233,10.8,4.3
24,2024-06-12,24.3,55,437,361,126,934,1050,37.4,1718182800,11.0,232,5.6,1718132400,29.6,1718150400,0.0,0.0,1001,final,63,1006,0,0,358,1274,10046,8307,8243,32.8,1718130600,232,11.2,4.7
31,2024-06-13,25.6,55,437,361,126,934,1050,35.6,1718265600,10.7,233,5.6,1718280000,28.9,1718233200,0.0,0.0,1000,final,70,1005,0,0,357,1274,10045,8307,8213,32.0,1718217000,233,10.8,4.4
49,2024-06-14,25.0,55,437,361,126,934,1050,35.6,1718355600,8.9,222,5.6,1718373600,28.5,1718330400,0.0,0.0,1000,final,70,1005,0,0,339,1274,10044,8306,7789,31.5,1718303400,222,10.8,4.6
42,2024-06-15,25.2,55,437,361,126,934,1049,35.6,1718442000,9.3,221,5.2,1718391600,28.9,1718416800,4.5,4.5,999,final,69,1004,0,0,341,1274,10043,8306,7849,31.8,1718389800,221,9.6,4.1
47,2024-06-16,25.5,55,437,361,126,934,1049,35.9,1718528400,8.4,226,4.8,1718478000,28.5,1718492400,2.0,2.0,1000,final,70,1005,0,0,350,1273,10041,8305,8060,31.9,1718476200,226,9.2,3.9
62,2024-06-17,25.6,55,437,361,126,933,1049,36.3,1718611200,10.1,221,6.0,1718622000,29.6,1718578800,0.0,0.0,1000,final,69,1005,0,0,347,1273,10040,8304,7979,32.3,1718562600,221,10.4,4.3
72,2024-06-18,25.9,55,436,361,126,933,1049,34.8,1718704800,6.0,210,6.8,1718701200,27.8,1718686800,3.3,3.3,999,final,76,1005,0,0,248,1273,10038,8304,5707,30.8,1718649000,210,11.6,4.5
84,2024-06-19,25.6,55,436,361,126,933,1048,33.3,1718794800,6.0,211,6.8,1718776800,27.8,1718816400,0.0,0.0,997,final,77,1002,0,0,224,1273,10036,8303,5155,30.1,1718735400,211,13.6,5.4
87,2024-06-20,26.2,55,436,361,126,933,1048,33.0,1718874000,3.8,198,6.0,1718874000,27.4,1718848800,0.3,0.3,996,final,82,1001,0,0,96,1273,10034,8302,2209,29.7,1718821800,198,12.0,4.8
70,2024-06-21,26.6,55,436,361,126,933,1048,34.1,1718960400,9.5,220,6.4,1718971200,28.9,1718989200,0.0,0.0,997,final,78,1002,0,0,318,1272,10032,8300,7323,30.9,1718908200,220,12.0,5.0
63,2024-06-22,26.0,55,436,361,126,933,1048,34.8,1719046800,10.9,227,4.8,1719054000,27.8,1718996400,2.3,2.3,996,final,76,1001,0,0,320,1272,10030,8299,7366,30.9,1718994600,227,9.6,3.8
94,2024-06-23,26.8,55,436,361,126,933,1048,30.7,1719122400,3.7,209,4.0,1719082800,27.8,1719100800,20.8,20.8,995,final,87,1000,0,0,73,1272,10027,8298,1669,29.2,1719081000,209,7.2,3.2
95,2024-06-24,26.2,55,436,361,126,932,1048,33.3,1719219600,4.1,204,3.2,1719230400,26.3,1719187200,32.5,32.5,994,final,84,999,0,0,108,1272,10025,8296,2485,29.3,1719167400,204,6.4,2.5
95,2024-06-25,26.2,55,436,361,126,932,1047,34.4,1719306000,4.0,195,3.2,1719313200,27.4,1719270000,5.8,5.8,992,final,78,998,0,0,135,1271,10022,8295,3116,30.5,1719253800,195,7.6,2.1
67,2024-06-26,26.6,55,436,361,126,932,1047,35.2,1719381600,5.4,194,4.8,1719381600,28.5,1719360000,4.3,4.3,992,final,77,997,0,0,275,1271,10019,8293,6324,31.3,1719340200,194,8.8,2.9
96,2024-06-27,25.9,55,435,360,126,932,1047,33.0,1719482400,5.7,174,6.4,1719486000,28.1,1719442800,1.5,1.5,994,final,78,999,0,0,135,1271,10016,8291,3109,30.2,1719426600,174,12.8,4.8
100,2024-06-28,25.8,55,435,360,126,932,1047,30.7,1719514800,3.7,190,7.6,1719514800,26.7,1719576000,20.8,20.8,995,final,86,1000,0,0,69,1270,10013,8289,1582,28.4,1719513000,190,12.0,4.9
100,2024-06-29,26.2,55,435,360,126,932,1047,30.4,1719648000,3.7,204,7.2,1719651600,27.0,1719662400,17.0,17.0,996,final,89,1001,0,0,65,1270,10009,8287,1500,28.3,1719599400,204,13.2,5.4
100,2024-06-30,26.3,55,435,360,126,932,1047,29.3,1719694800,3.7,201,4.8,1719763200,26.7,1719716400,50.8,50.8,997,final,93,1002,0,0,40,1270,10006,8285,921,27.5,1719685800,201,10.8,4.1
99,2024-07-01,25.9,55,435,360,126,932,1047,28.5,1719788400,3.7,210,8.0,1719788400,26.7,1719824400,55.0,55.0,995,final,91,1000,0,0,63,1269,10002,8283,1444,27.5,1719772200,210,13.6,6.7
99,2024-07-02,25.9,55,435,360,126,932,1047,31.1,1719939600,4.0,223,9.2,1719864000,25.9,1719885600,61.5,61.5,994,final,88,999,0,0,86,1269,9999,8280,1979,28.1,1719858600,223,16.8,7.4
89,2024-07-03,26.7,55,435,360,126,932,1047,31.9,1719997200,6.5,223,7.6,1719997200,27.8,1719957600,0.3,0.3,996,final,86,1001,0,0,229,1268,9995,8278,5259,29.3,1719945000,223,13.6,6.3
99,2024-07-04,26.8,55,434,360,126,932,1047,31.5,1720083600,4.1,218,6.0,1720090800,27.4,1720112400,7.3,7.3,997,final,88,1002,0,0,84,1268,9991,8275,1931,29.0,1720031400,218,12.4,5.1
99,2024-07-05,26.1,55,434,360,126,932,1047,29.3,1720119600,3.7,215,6.0,1720198800,26.7,1720148400,59.8,59.8,995,final,91,1000,0,0,66,1268,9987,8272,1507,27.8,1720117800,215,12.4,5.0
100,2024-07-06,26.0,55,434,360,126,932,1047,30.4,1720256400,3.8,217,7.2,1720245600,27.0,1720213200,9.5,9.5,994,final,86,999,0,0,68,1267,9982,8270,1563,28.6,1720204200,217,13.6,5.4
94,2024-07-07,26.3,55,434,359,126,932,1047,32.2,1720342800,3.7,227,7.2,1720342800,27.4,1720299600,0.0,0.0,995,final,82,1000,0,0,117,1267,9978,8267,2685,29.7,1720290600,227,13.6,5.3
99,2024-07-08,26.3,55,434,359,126,932,1047,30.7,1720429200,3.7,211,4.0,1720429200,27.0,1720396800,6.5,6.5,996,final,86,1001,0,0,78,1266,9973,8263,1793,28.9,1720377000,211,7.2,2.9
90,2024-07-09,25.9,55,433,359,126,932,1047,31.5,1720515600,3.8,213,4.8,1720537200,26.7,1720483200,8.3,8.3,997,final,84,1002,0,0,118,1266,9969,8260,2703,29.0,1720463400,213,8.4,3.6
78,2024-07-10,25.7,55,433,359,126,932,1047,31.1,1720591200,8.0,207,5.6,1720587600,26.3,1720569600,2.0,2.0,1000,final,85,1005,0,0,282,1265,9964,8257,6487,28.5,1720549800,207,10.4,4.5
99,2024-07-11,26.1,55,433,359,126,932,1047,30.4,1720652400,4.0,212,5.2,1720684800,27.0,1720674000,1.8,1.8,999,final,88,1004,0,0,82,1264,9959,8253,1878,28.3,1720636200,212,10.0,4.5
99,2024-07-12,26.0,55,433,359,126,932,1047,30.4,1720760400,4.2,222,6.0,1720774800,26.7,1720742400,36.8,36.8,997,final,90,1002,0,0,76,1264,9954,8249,1744,27.8,1720722600,222,10.8,5.0
99,2024-07-13,25.9,55,433,359,126,932,1048,29.3,1720890000,3.9,231,5.2,1720882800,26.3,1720828800,47.5,47.5,996,final,90,1001,0,0,67,1263,9949,8246,1552,27.7,1720809000,231,10.4,3.9
87,2024-07-14,26.5,55,432,358,126,933,1048,32.2,1720947600,5.5,218,4.0,1720897200,26.7,1720911600,2.3,2.3,995,final,86,1000,0,0,197,1263,9943,8241,4542,29.1,1720895400,218,8.4,2.8
98,2024-07-15,26.5,55,432,358,126,933,1048,31.1,1721034000,3.9,240,3.6,1721023200,27.0,1721062800,37.3,37.3,995,final,88,1000,0,0,84,1262,9938,8237,1928,28.7,1720981800,240,6.4,2.4
98,2024-07-16,26.4,55,432,358,126,933,1048,30.4,1721116800,3.7,206,4.0,1721131200,26.7,1721077200,10.3,10.3,994,final,91,999,0,0,64,1261,9932,8233,1464,28.1,1721068200,206,6.0,2.6
96,2024-07-17,25.9,55,432,358,126,933,1048,30.7,1721203200,5.4,199,6.0,1721203200,26.3,1721181600,2.5,2.5,995,final,86,1000,0,0,138,1261,9926,8228,3180,28.5,1721154600,199,10.8,4.5
95,2024-07-18,26.2,55,431,358,126,933,1048,30.7,1721268000,4.0,204,6.4,1721242800,26.7,1721322000,3.3,3.3,995,final,89,1000,0,0,104,1260,9920,8224,2383,28.2,1721241000,204,10.8,4.6
94,2024-07-19,26.1,55,431,357,126,933,1048,29.6,1721376000,5.3,198,7.2,1721383200,26.7,1721329200,14.3,14.3,993,final,90,998,0,0,134,1259,9914,8219,3072,27.9,1721327400,198,14.0,5.2
100,2024-07-20,26.3,55,431,357,126,933,1048,30.4,1721437200,3.7,201,6.0,1721437200,26.7,1721476800,4.5,4.5,994,final,91,1000,0,0,58,1259,9908,8213,1323,27.9,1721413800,201,11.2,4.9
100,2024-07-21,26.4,55,430,357,126,933,1048,30.4,1721541600,3.8,211,6.0,1721563200,26.7,1721581200,36.0,36.0,995,final,91,1000,0,0,69,1258,9901,8208,1578,28.0,1721500200,211,9.2,4.6
100,2024-07-22,25.8,55,430,357,126,933,1048,27.4,1721628000,3.7,211,7.6,1721588400,25.9,1721588400,47.5,47.5,996,final,95,1001,0,0,36,1257,9895,8202,820,26.8,1721586600,211,14.4,5.1
100,2024-07-23,26.1,55,430,356,126,934,1048,27.4,1721703600,3.7,231,6.4,1721725200,26.3,1721721600,83.5,83.5,997,final,96,1002,0,0,36,1257,9888,8197,834,26.9,1721673000,231,12.0,5.4
100,2024-07-24,25.9,55,430,356,126,934,1049,28.5,1721800800,3.7,239,6.4,1721775600,25.6,1721768400,105.5,105.5,994,final,95,1000,0,0,43,1256,9881,8191,997,26.8,1721759400,239,11.6,5.0
100,2024-07-25,25.5,55,429,356,126,934,1049,29.3,1721887200,3.7,246,6.8,1721862000,25.9,1721919600,5.0,5.0,994,final,92,999,0,0,64,1255,9874,8184,1476,27.1,1721845800,246,14.0,5.0
98,2024-07-26,26.0,55,429,356,126,934,1049,29.6,1721984400,4.6,239,6.8,1721941200,26.7,1721937600,54.8,54.8,995,final,89,1000,0,0,100,1254,9867,8178,2310,27.9,1721932200,239,15.2,5.8
97,2024-07-27,25.9,54,429,355,126,934,1049,29.3,1722060000,3.7,240,6.0,1722027600,27.0,1722092400,11.5,11.5,996,final,90,1001,0,0,74,1253,9860,8171,1713,27.7,1722018600,240,11.2,4.7
100,2024-07-28,25.9,54,428,355,126,934,1049,30.0,1722146400,3.7,240,6.0,1722146400,26.7,1722117600,34.5,34.5,994,final,89,999,0,0,74,1252,9852,8164,1707,27.9,1722105000,240,10.0,4.3
100,2024-07-29,25.6,54,428,355,126,935,1049,27.4,1722193200,3.8,223,6.0,1722243600,26.3,1722243600,45.8,45.8,993,final,94,998,0,0,45,1251,9844,8157,1027,26.7,1722191400,223,11.2,4.3
90,2024-07-30,26.2,54,428,354,126,935,1049,29.6,1722330000,4.9,216,6.0,1722330000,26.3,1722279600,1.8,1.8,996,final,92,1001,0,0,168,1251,9836,8149,3871,27.7,1722277800,216,10.8,4.4
85,2024-07-31,26.0,54,427,354,126,935,1049,30.7,1722416400,6.5,226,6.4,1722405600,26.3,1722380400,0.0,0.0,999,final,88,1004,0,0,175,1250,9828,8141,4032,28.2,1722364200,226,12.4,4.7
100,2024-08-01,25.5,54,427,354,126,935,1049,29.3,1722466800,3.7,230,7.2,1722466800,25.9,1722470400,7.8,7.8,998,final,89,1003,0,0,63,1249,9820,8133,1439,27.4,1722450600,230,12.4,5.2
99,2024-08-02,25.4,54,427,353,126,935,1049,30.0,1722585600,3.8,231,7.2,1722596400,26.3,1722556800,23.8,23.8,997,final,90,1002,0,0,81,1248,9811,8124,1865,27.2,1722537000,231,12.8,5.9
100,2024-08-03,25.9,54,426,353,126,936,1049,28.5,1722672000,3.7,230,7.2,1722675600,25.6,1722632400,59.0,59.0,997,final,95,1002,0,0,41,1247,9803,8116,954,26.7,1722623400,230,13.6,5.5
100,2024-08-04,25.7,54,426,352,126,936,1049,27.4,1722751200,3.7,236,5.6,1722747600,25.9,1722711600,47.0,47.0,998,final,95,1003,0,0,35,1245,9794,8106,811,26.6,1722709800,236,10.0,4.7
97,2024-08-05,25.3,54,425,352,126,936,1049,29.6,1722848400,4.1,223,6.8,1722805200,25.9,1722877200,7.0,7.0,999,final,89,1004,0,0,92,1244,9785,8097,2112,27.3,1722796200,223,13.6,5.6
86,2024-08-06,25.3,54,425,352,126,936,1049,29.3,1722931200,6.8,229,6.8,1722934800,25.6,1722895200,0.3,0.3,1000,final,89,1005,0,0,217,1243,9775,8087,4983,27.2,1722882600,229,14.0,5.0
87,2024-08-07,25.2,54,425,351,126,936,1048,30.4,1723021200,4.6,239,6.0,1723021200,25.6,1722985200,0.0,0.0,1000,final,86,1005,0,0,166,1242,9766,8077,3814,27.8,1722969000,239,11.6,4.7
94,2024-08-08,25.0,54,424,351,126,937,1048,29.3,1723107600,3.7,232,5.2,1723064400,25.9,1723082400,5.5,5.5,1001,final,87,1006,0,0,78,1241,9756,8067,1803,27.4,1723055400,232,9.6,4.2
99,2024-08-09,25.3,54,424,350,126,937,1048,30.4,1723194000,3.8,225,4.8,1723204800,25.9,1723158000,2.8,2.8,1002,final,88,1007,0,0,77,1240,9746,8056,1781,27.4,1723141800,225,10.0,3.8
98,2024-08-10,25.5,54,423,350,126,937,1048,29.3,1723269600,4.6,232,5.2,1723280400,25.9,1723255200,14.5,14.5,1002,final,90,1007,0,0,88,1238,9736,8045,2016,27.3,1723228200,232,10.0,3.9
86,2024-08-11,25.2,54,423,349,126,937,1048,30.4,1723356000,5.0,234,6.8,1723345200,25.9,1723327200,4.3,4.3,1000,final,87,1005,0,0,221,1237,9726,8033,5072,27.5,1723314600,234,12.0,4.5
93,2024-08-12,25.2,54,422,349,126,937,1047,28.9,1723402800,3.8,227,5.6,1723402800,25.6,1723402800,12.0,12.0,1000,final,90,1005,0,0,67,1236,9715,8021,1535,27.0,1723401000,227,10.8,3.9
74,2024-08-13,25.4,54,422,348,126,938,1047,31.5,1723492800,5.6,220,4.8,1723492800,25.6,1723507200,2.3,2.3,1001,final,86,1006,0,0,191,1235,9704,8009,4384,28.0,1723487400,220,8.8,3.8
