Actual_Price,Linear_Regression,Random_Forest,XGBoost,Neural_Network,Stacking_Ensemble,Voting_Ensemble
2840,2689.293417203599,2852.792035464535,2724.3296,2799.8833,2801.328687786323,2747.688048751898
1000,1074.2914934452024,999.8846153846154,1049.2649,1373.0737,1009.3880245143073,1045.0691453590418
4000,3776.5741622312585,3996.942828549936,3881.4805,3718.891,3908.468910470967,3887.1033310898624
2500,2567.498041731047,2497.320253081563,2233.1777,2510.1035,2487.9227975907916,2434.712346211409
2500,2828.035841579888,3003.0602777777776,2882.212,2887.8462,2939.1859739045985,2904.157020120536
6500,6231.296798982511,5739.65505952381,6524.852,5624.4653,6397.145459141073,6377.4904097162735
1000,1190.0770933795443,1040.4440016132432,1546.2256,1323.4155,1105.789080503324,1246.8340051472044
2500,2203.198651993169,2204.612963582311,2150.9756,2247.774,2174.9421302315022,2190.6855771112373
7500,6945.940525268377,7198.767813557554,7133.5107,6509.6953,6832.849700878281,6973.25153953188
4200,3964.673436030924,4024.554848665656,4098.678,3844.3582,3915.164553255911,3982.217151447003
11300,10570.726926040745,10455.906706349208,10600.16,9746.43,10496.517490053619,10536.426035649194
800,1003.8418217001645,1006.4285471576618,905.78326,1276.9137,983.8608321192951,979.2622767674244
500,443.81286867322797,405.4760386672151,494.01398,899.895,410.59904077226616,457.41617154340565
2755,2595.068971337473,2756.3903572282593,2708.1372,2723.1343,2709.0400826850337,2685.311953763131
1500,1294.2321087391765,1462.9216325341322,1438.1288,1055.1265,1382.835907749151,1386.2154198615926
1650,1538.6642841064986,1646.6236265572654,1522.9491,1740.2306,1602.2027049904334,1571.3081105016954
500,775.0519539120969,577.4012613616826,704.80005,1179.8087,617.252315839155,676.3887682856403
3000,2889.1679792566865,2424.145544733045,2696.443,2840.2842,2670.392641866847,2734.9990391870256
800,851.4817761797767,804.370412920413,954.60767,1221.8575,814.1526403919561,870.5744800669559
4250,4405.976703588792,4267.92855654762,4695.791,4116.5435,4483.228129492971,4500.072582646761
18250,18609.368550867934,19717.492493734335,17484.201,16860.096,19311.02702299802,18564.500494616022
1850,1744.0256299904436,1785.4386227476225,1907.3019,1936.1364,1771.7066948401136,1823.5369047252843
8000,7803.097573227098,7909.053262015763,8096.0,6892.3394,7956.784743295231,7958.540781913525
3000,2928.7091074116743,2883.044607661686,2614.0361,2850.511,2863.6340768223195,2817.9934515927926
5000,4869.186178003993,5013.6547619047615,5075.275,4655.7964,5000.7063135575,5004.3245384016
7000,6490.19507971947,6974.906961057963,6707.4395,6024.6206,6827.110796900506,6712.289481882651
1000,802.6555055157405,956.6633816573042,993.2179,702.3877,917.8855495768121,928.2512811958389
4675,4541.198997979341,4834.828803741914,4642.436,4337.136,4736.135114920766,4676.098244652622
2000,1764.8080314231793,1690.5339257964256,1737.0043,1527.2977,1707.9441928126291,1727.7088451401498
4250,3955.214358769301,4242.097230058167,4130.348,3858.9922,4156.221883965926,4128.146405244194
1800,1660.1497887735654,1326.5401082820003,1443.2386,1852.6184,1404.6234003309885,1490.08524625243
600,780.9079087897858,661.2625559409485,651.7218,1251.9766,674.3788111705753,696.5214316515488
7775,7132.504188437932,7548.133191927149,7223.378,6544.739,7273.718579394254,7236.279440601821
3500,3546.944905972468,3511.0,3947.9001,3457.919,3629.3520060564265,3664.806747575756
4000,4031.6303364540704,3677.2171811521803,3456.6802,3864.706,3610.403659252558,3661.5594428498443
1500,2269.0691273844814,2194.861904761905,1776.2258,2448.2002,2193.8266637270335,2112.161872876346
3250,3118.800994929741,3136.8162734487746,3416.7705,3123.4453,3229.86823156477,3259.4607080610735
5750,5388.441332257356,5697.119974400861,5581.2993,5017.0903,5537.180117778047,5510.963639769035
5825,5391.126862159381,5668.549795087133,5462.486,5091.6123,5601.514024587255,5501.831433489652
1000,924.0778382419699,1009.2254791554755,984.80035,771.4511,973.5851277825271,977.7683593181314
1500,1544.3354255550407,1294.2970407688229,1391.1252,1694.4542,1343.4575221461807,1414.0925587988074
5125,4773.271077500761,4233.545947663446,4736.136,4531.629,4577.457729183538,4677.842456168312
4000,4124.487013499263,4000.0,4246.8564,3927.7607,4015.477870520193,4111.353041100644
5300,4889.5886048125985,5243.013933982684,4651.146,4661.406,5059.5620784027205,4910.517151622442
500,593.2152304914821,528.2947025197025,701.9076,1074.616,539.3108180341991,599.3275839083707
2230,2082.6230322302636,2073.5792687590188,2111.4517,2291.9487,2096.714503470915,2109.0754351634023
4000,3900.0004134533306,4261.93933982684,4446.973,3846.7856,4107.757544006996,4069.783593816414
3500,3910.833946624491,4010.4763257575764,2884.4429,3697.9465,3748.170215189899,3482.5817825634153
1250,1063.1662843971967,1044.8557622311578,881.222,1415.8175,1033.0263397713588,998.918914423648
2150,2056.2268168355054,2146.4233888466733,2179.7004,2252.5813,2119.544498362149,2128.656840777514
700,810.213617843779,691.2964285714286,729.37006,1310.968,663.222508069126,693.1465892701293
6650,6893.449695439681,6806.236686595097,6775.357,6290.449,6598.947056100081,6599.902430164934
4065,3786.280129236644,3993.6726619132496,4021.4038,3707.2097,3936.1868630228214,3922.3380661692668
4000,4010.0116377664363,4000.0,3950.3174,3860.459,3988.6123235432124,3965.5683829381464
6250,5741.941994879247,6006.75591290857,5445.196,5329.4946,6040.17154905162,5766.405780747795
4350,3789.5342639353025,3966.091720673117,4492.3833,3639.6084,3957.836481905046,4068.421641949569
12375,16039.956146373866,15582.554305555555,14698.363,15244.068,15255.577992595387,15165.409750405082
1500,1469.7298081459412,1499.8594613583136,1630.9087,1677.4797,1491.5294914015444,1527.5242283119014
3000,3045.6771076275704,2981.079019963776,2714.4092,2931.211,2963.6301246934495,2944.0118277650577
1000,979.4151758844537,998.8080668120425,1086.4736,1272.7439,985.3513157650468,1015.014645045169
1500,2208.7774522967666,2050.722017576968,1889.8357,2222.5288,1974.5378947452357,2009.0935754366876
1800,1957.9866318209552,1792.0566896587356,1952.9297,2058.2334,1869.6841400184546,1917.1950569455232
2700,2562.91131911124,2660.523825189403,2731.8596,2687.1167,2648.619517903404,2649.4124203146985
5250,5645.056724600399,5761.512150636112,5565.6313,5296.1313,5694.899081757641,5648.358997023165
4250,4220.994771449411,4487.27006720232,4522.247,4034.1003,4373.847170304268,4399.153702839964
1500,1489.1892149126124,1499.2117216117217,1928.9705,1441.3622,1521.3449197730763,1625.7566503693513
7350,6774.35306553167,6723.689812030077,6869.608,6311.3823,6635.66755786658,6716.768097323387
1000,990.5371625773764,1013.5810188982415,1046.1604,770.0881,996.3531567916996,1018.5679829955326
500,620.5703908052192,533.7345238095239,467.61096,1138.5764,529.4271921613258,538.2306747064911
5000,6647.514833276894,5823.540263861955,6099.3022,6205.9116,6062.029631836198,6218.690278424019
14525,13523.501556966788,13796.028672438673,14101.59,12327.588,13543.239589927018,13706.914897871966
7000,6510.13607558402,6998.357474099498,6890.714,6032.0903,6869.122240792096,6813.946288479313
2295,2118.5570409923394,2283.4710119047622,2059.8843,2268.4941,2176.8530616402586,2148.286660166989
1850,1704.269982143022,2015.652976190476,1847.486,1841.0779,1836.2792420181286,1840.6894160441054
2400,2274.517955531397,2388.8363143634615,2376.644,2443.6978,2350.3507721436827,2355.760442198836
5200,4084.46307531069,4218.769491341991,4489.4995,4003.558,4297.722314524699,4274.702716415742
5000,6473.8056804718,7009.349274196805,6518.709,6023.522,6793.69720500869,6621.211039546553
3980,3855.207131514292,3888.32816822067,4062.0662,3771.3198,3896.522561255813,3933.290991225594
3035,2770.315167011513,3026.889965367965,2504.0923,2792.5295,2902.783694257997,2801.864499281321
3825,3656.6290480977077,3748.323708513708,3887.412,3563.8618,3762.85099873299,3739.2525189905245
1775,1652.5614986926894,1712.6197588522587,1673.6317,1869.375,1682.4838826362595,1679.6523024254705
1800,2131.1923818541736,2177.13733861902,1836.4685,2246.9,2123.671711858871,2046.8285808662852
12360,11412.082071620922,10567.519629120878,9878.531,10295.53,10751.18034924256,10654.061908178408
21500,19820.27286845198,21125.996865079367,20052.658,17761.979,20635.11790453895,20234.494902422437
4500,4403.313647318669,4401.497655122655,3976.3914,4075.5908,4313.115174978066,4241.602282198352
3540,3234.487995104362,3539.7379134754137,2972.172,3217.1943,3438.739354601003,3292.6533604913434
6250,6942.669842639854,7170.686685031269,6871.4795,6320.3994,7086.715811885809,7018.9216939420185
2400,2474.4355682765854,2373.724195150351,2528.7957,2613.6587,2396.4622333075768,2454.809168297285
2500,2710.9761769388906,2200.692460317461,3238.8013,2820.048,2927.8568907722765,2869.3200547019296
4000,4280.157460072925,4544.071267749963,4541.6187,4035.6187,4374.64189017512,4410.187753065263
2380,2224.5081876326694,2329.1452545665456,2257.9412,2352.4292,2311.176250894879,2285.6559527027034
3985,3860.9430847457606,3867.4759422625593,4060.7998,3781.7344,3884.463234669437,3932.411670450365
500,730.5000358618713,526.9921051171051,1332.6534,872.7543,630.6957450378447,867.1763121493699
1000,1000.8204289980144,1000.0,1023.7224,1314.0013,988.502462366586,996.4799304144731
11525,13259.316421519146,12522.729584413504,12796.273,12114.57,12973.48821150629,12963.114374469887
5500,5247.950446065159,5513.806363970644,5266.5376,4839.9595,5450.978948292158,5330.305297663245
3500,5207.4938617245725,3744.46626984127,4567.284,4806.6465,4187.56563135395,4526.433944188776
2500,2486.3116021156848,2482.839165374099,2583.1191,2572.4775,2443.9110805589307,2482.611844261506
5000,6409.80831015008,5754.669352453102,6139.322,6166.9956,6148.383815413076,6197.933766819141
1900,1824.4755059310428,1740.7744372764037,1911.637,2004.2974,1822.276471825272,1876.7116211579525
15000,14034.832797017714,14435.76001103616,13033.017,12823.754,13778.841034219055,13598.873935084635
6335,5825.862552921899,5497.355708856985,5934.9014,5374.149,5553.674352139295,5731.5311630246215
800,953.2413417339112,934.1533752960962,736.41925,1365.6719,923.6309794934837,894.9973975848437
4065,3752.937698054106,4048.6131984763597,3854.598,3693.873,3937.3641281773153,3888.2197927980906
1500,1627.1578956679414,1523.3042429792433,1954.684,1723.3092,1605.5031124992217,1671.8296614352487
2000,1901.4038530953371,1948.3363535283765,1741.5034,2051.2952,1913.085289898188,1860.0849695630777
1200,1358.0119780649034,905.8743918663037,1104.6991,1544.6038,1016.2052715628574,1133.395200240594
9600,11484.180127794632,11840.145247924667,11508.587,10494.996,11671.243686946207,11555.781569837092
1750,1676.5692558618093,1754.9702003071081,1850.5928,1929.937,1732.5718220893236,1755.1767355660456
5250,4954.009741656171,5126.9455202089575,5286.3867,4646.6675,5160.8789938888685,5143.528511168251
2775,2705.367465141714,2553.3089528305572,2772.0493,2820.7246,2610.692667213285,2709.5347998072643
1000,957.8220181259212,964.743189291422,960.7219,1295.1973,948.9084380020706,959.9643572665882
15300,14218.599911024767,13269.567007740097,13407.282,12964.697,13566.483218975274,13645.544134131495
8600,10724.645422184152,11374.854662698417,11227.424,9861.947,11225.439920400027,11112.906743225214
14650,13667.244416353598,11814.622188105974,13366.822,12517.986,13120.395605077887,13280.454536448391
3750,3692.995633742292,3957.390476190476,3822.872,3604.1582,3825.8822816706656,3807.010338029242
5500,5243.431296988174,5489.750599446851,5255.05,4837.7017,5339.957448551926,5273.792551499043
1800,1839.4928135927503,1784.4681264813619,1535.0481,1951.7786,1768.3422973682398,1719.53878379692
400,564.2062971062201,654.2729617604617,677.74365,985.2076,569.8765621150351,601.2472538611974
700,662.072152869111,508.53642191142205,442.44135,1099.0388,532.4355685711296,538.7144019383926
3000,3171.4619687783697,2673.6416414141418,2449.3494,3053.3804,2768.5200291891892,2718.1799611109072
2450,2398.657913711184,2499.3918467643466,2559.8286,2518.913,2495.3084065577614,2507.570161685848
2200,2115.9813906628065,2200.95251984127,2342.9443,2298.2031,2186.105419394653,2223.042551477301
1825,2150.7465477185815,2226.9199552783257,2257.0305,2286.8774,2199.995483799443,2227.805402227278
5875,5396.840517240844,5447.743503322957,5295.308,5140.558,5488.437943024677,5408.325690347173
3950,3858.6404212831703,4143.312142857142,3904.6272,3782.8433,4042.1320738179356,3965.97820978203
3000,2893.000665343814,2891.9855555555555,2767.156,2948.7822,2804.0147030326443,2822.841193314837
2500,2409.6509999928267,1985.3491326284625,2032.0903,2407.9402,2097.754320958243,2167.512269813893
2000,2019.1979342582254,1948.5124814780982,2054.0884,2066.6572,1979.9132280816282,2010.2681370919597
7125,6760.335361819834,6489.609285714287,6862.192,6379.56,6833.951350744205,6814.311545911417
5750,5454.053077114329,5736.800445862755,5742.644,5023.6533,5673.901691428876,5609.764706556182
2255,2302.509448158624,2332.607043650794,2259.1128,2407.702,2295.3313994109085,2262.2247844061535
3900,3468.202439118241,3808.9907792207787,3313.939,3545.6372,3695.0675513753094,3553.4160363065844
3000,2988.19015731285,2997.5,2732.7847,2892.257,2958.905537391306,2894.6828398946673
5500,4755.209327167779,4875.008079183508,5056.077,4631.322,4855.921406573431,4883.948746494661
700,780.9716177898049,713.8014673974117,961.2489,1287.814,726.2146655224765,798.3841551662628
1500,1678.65677071157,1575.2484611793434,1464.4418,1783.9481,1586.1990221784404,1573.5084421551658
9175,8451.161296811495,8924.713077169246,8218.016,7881.524,8762.453138317436,8551.453830092318
5750,5261.331865262951,5495.127062903094,5409.6743,5026.598,5362.917181282174,5434.194355493395
8000,7842.005907855348,8157.94284414795,8372.145,7216.895,8105.982493346034,8169.339991951357
2000,2510.329636416418,2606.4091269841265,2536.0625,2401.7725,2709.759271822444,2552.410904145828
2500,3172.017757964836,3273.8527167277166,3001.3076,3208.724,3217.808429751624,3125.2878070832908
3500,3836.872282029139,3847.4756493506493,3964.6626,3688.1914,3880.3385243677003,3831.955323635562
1500,2178.0244217924983,1865.3920634920637,1911.2654,2244.7666,1946.2142362129039,1992.6910853240051
11500,10227.608184555345,10605.64598506069,10646.112,9414.597,10383.41784098076,10256.401961221498
3300,3021.3922492705115,3668.5320165945177,3185.6777,3699.9688,3730.2040544755127,3505.9254807257585
6250,5921.2558504943245,6143.346306617759,6112.428,5420.578,6083.598775668497,6043.1373317815305
10500,12368.905781641164,12913.711366629675,12706.337,11274.773,12865.16962459696,12688.092886500724
2500,3343.60427472244,2698.45028915529,2474.8591,3294.7378,2826.020613469418,2854.915421463214
1000,1014.8104435440277,972.2619047619046,1219.28,1322.9885,980.4436685262673,1050.8974122950915
700,736.571584550355,707.0174603174604,823.86084,1148.3474,717.6019569714948,760.6312239478925
700,544.9188021648879,632.3694947430704,622.142,543.94745,594.9721273134143,595.8964685032861
600,633.2527353063629,581.3970085470085,726.30664,905.3411,582.7151035429996,613.9186955088016
3250,2920.2314988733388,3248.795743145743,3411.3655,2993.2334,3162.3449538776954,3185.90541928384
5750,5968.597640185902,5908.832886002887,5880.4077,5597.2715,5919.056568542259,5920.209388556588
2000,2280.3818351575364,1966.918235930736,2168.4976,2228.9858,2047.182785554572,2090.879854273896
900,934.4863744259228,915.6820818070819,1040.0557,1258.2977,912.9851109509095,947.0579631242821
1870,1734.0243516765204,1823.710238095238,1985.748,1985.0916,1792.7288974689757,1838.2391585055582
4825,6350.9874755983565,6561.134929719405,6397.689,5764.904,6551.252199268962,6422.603781994853
2300,2029.723063637925,2299.796393693729,2164.7932,1758.8535,2215.9909188615957,2174.3988172788804
1000,1717.1371400733115,1199.1396072677321,1252.3771,1838.6716,1304.7308711962096,1396.368208566114
1000,1464.576812688652,1281.8612206267915,1499.1315,1685.8833,1291.5201030345538,1388.264626035364
1670,1652.9742288262555,1717.7853174603174,1883.3494,1924.0253,1698.4680627775879,1745.446716931504
4500,4169.8269697350515,4408.349854027314,4200.861,4047.5935,4354.653290637586,4286.896407382404
1000,1318.5367071466558,1034.601893939394,1309.142,1559.9906,1149.04869003105,1244.0912375449898
7000,6980.657288134815,6678.661607142857,7625.349,6124.6997,6927.100508313456,7132.113514727284
2755,2552.8340065307134,2709.336944444445,2407.8616,2695.0884,2624.793452062865,2552.9226698159587
400,888.4331051741283,725.2176267016729,624.13934,1130.9429,751.0924984251203,746.5047276968993
4050,3739.150386328576,4039.885474386723,3854.598,3682.268,3934.968108685975,3884.008034021355
4500,4477.907031322399,4428.519841269842,4228.1196,4192.2974,4457.422209794127,4420.732400294503
3030,2807.595487751888,2987.576140441684,2706.6826,2921.3628,2819.6513446651743,2814.173010823583
5500,5303.865753975163,5382.887970779219,5770.7134,4856.6743,5369.843536308941,5493.745676331112
4000,3779.0485070811587,3743.2202651515167,4191.183,3774.1694,3932.898862679931,3963.997323069794
1500,1424.3157893145276,1351.8961763544933,1193.0936,1605.6982,1341.9205444626903,1325.6592949260692
2000,2075.2954956109606,2133.460654828427,1762.63,2146.6904,2097.88488954506,1991.304943582556
10000,13474.040481546124,12763.736051587299,14012.576,12248.325,13220.429895789019,13530.424117947878
9000,8726.761805024345,8421.812554390053,8924.776,7974.939,8678.954508752953,8758.238155612084
2500,2387.128669148232,2474.4907184246003,2448.386,2531.7705,2449.9050197653896,2437.998473696871
4460,4124.095389244542,4152.511706349206,4092.5828,4010.648,4150.711769189597,4161.603049723888
1200,1310.0315405817546,1208.636251248751,1100.9216,1572.5726,1214.3536680974394,1231.889261895424
3500,3722.763310799522,2699.759801587302,2721.4043,3601.7886,3091.3759869906335,3094.465684274723
2000,2105.428359730306,1916.9304390866764,2046.3224,2118.7817,1939.350974415025,2012.4511796228528
2000,2409.6509999928267,1985.3491326284625,2032.0903,2407.9402,2097.754320958243,2167.512269813893
5500,5528.3233366611275,5855.247609830494,5931.0005,5426.6333,5831.457739468349,5798.443111640252
800,625.3368236054775,758.8496042089463,726.47815,582.6848,712.7199659302703,705.8587992933104
2750,2646.355168304237,2793.498284083066,2739.1199,2628.564,2779.0458701773273,2779.7172674478666
1250,1508.8159622505136,1446.8896765993943,1611.7006,1652.1257,1459.1765697131661,1521.8081981960731
800,934.5500834259415,936.3873015873015,1142.4762,1294.5642,976.7549684071168,1024.4418591313645
4000,3893.542162447154,4079.2217718641878,4086.997,3788.6572,4021.6841864451035,4026.8013215715073
200,164.60720320879545,200.0,279.95236,485.77148,182.49311045114885,212.4255057665074
2300,2190.8800277831824,2233.2211584249085,2349.8665,2369.3047,2225.3825975697155,2261.815989285868
5000,4879.997138525351,4751.597463441645,4328.3506,4580.737,4794.86896550772,4741.794574181556
4250,4989.256367284062,5090.591547619049,4902.095,4730.0044,5153.670134775835,5049.615747968594
2400,2250.144125687956,2393.197777000777,2251.7605,2432.1316,2338.526241090535,2288.1740879703166
6750,7438.061286901719,7069.78416062741,7430.774,7023.3506,7272.462717047178,7322.3164543607745
900,902.3604848384834,983.0380952380953,860.87866,1235.9678,849.6315543103515,867.6877618993898
2000,1867.866197558952,1745.7122727272724,1913.8138,2048.0276,1808.2643946504468,1863.9257145903423
1650,1693.453040963494,1803.4991339216344,1705.5759,1864.8579,1763.0483469379783,1747.35915703738
9250,8014.466758799509,7584.092149781127,8398.668,7233.7603,8121.00225925862,8206.188428934389
25500,23666.12708777989,22941.409693492787,21857.414,21249.654,22790.69610905521,22689.70737639847
10005,9339.918402296516,9802.543313492062,10543.62,8302.9,9942.386082458826,9972.92729992244
6000,5614.383867405335,5946.767906113495,5666.495,5410.275,5784.6427161158135,5716.220476901576
1200,1566.8316807843157,1170.2452662533544,1313.7754,1724.5613,1254.828633315968,1350.8673490815925
1500,1543.3383757618135,1438.9092488895415,1285.2783,1692.4717,1446.626204191504,1435.7564907143187
5055,4818.793276322718,4931.136091608883,5014.091,4481.2593,4977.373289311265,4949.918666734145
4150,3785.669788917795,4021.2711422508437,3408.1753,3671.7515,3888.217722055533,3764.740817656617
6500,6364.885350772906,6435.217989649241,6076.2646,5842.182,6416.545504743815,6293.633984276305
2605,2462.944549113643,2417.2972285940273,2466.6233,2604.7458,2419.7020720903975,2447.241758855991
5000,4787.707397770157,5140.850530303031,5281.655,4644.751,5106.947477058593,5072.833220586724
6800,6325.774873180328,6828.386457153956,6438.3994,5908.0747,6578.102903145815,6485.421458344007
27375,26342.445378977973,25382.8330988456,35620.39,23239.773,26120.294141686056,29103.35529529268
8000,7519.494433622263,7676.85626476438,6919.6597,6898.729,7515.534929308303,7307.289187514888
3020,2796.4098470150802,3003.46119047619,2566.2866,2906.7659,2865.561825507593,2810.832242602284
5250,5106.1763446984205,5136.021286825161,5520.0625,4859.275,5315.7029941899555,5373.878144043027
6000,6361.714221496702,6073.868452380953,6856.8916,5530.8086,6344.678101110554,6472.418651088079
1000,952.4321965856543,999.1168309204023,959.81415,1218.571,969.4619196708342,966.4609040004169
2500,4007.205838875081,3399.417832974082,3975.1812,3725.5571,3648.1516485441534,3811.333410449346
6000,5600.764959755899,6008.507844721216,5886.3164,5493.106,5644.148388138113,5706.245561642497
350,403.80614423999623,394.881465610413,479.19516,970.9637,390.0976882196877,430.320767725155
1780,1773.601260987141,1878.1374404761905,1911.8419,2010.6431,1817.1339233478984,1844.437752624257
700,1172.0628598264261,753.2817697825053,820.94104,1460.0464,846.9028486377091,922.4380589333881
1750,1678.217519764718,1750.1669716957454,1776.6361,1935.7382,1729.3192029348163,1733.2899748125828
4900,5199.811082262029,5556.2996288832055,5126.694,4920.151,5420.968483539174,5299.322150355409
15750,14494.25058203534,15105.489623015874,14614.08,13176.111,14461.364415366099,14563.837317081927
2450,2320.4756612831643,2433.139416221951,2391.4155,2482.9775,2397.280752895912,2383.587417500003
20500,19247.18700886125,17210.14069444444,17776.965,16965.885,18081.53539739536,18231.18735302666
5500,5042.325533741289,4776.36970852005,4978.0435,4970.8823,4854.546052251661,4944.820469624935
7500,6952.96557290389,7499.925910270285,7266.53,6440.0093,7354.850016660193,7230.398509313953
6400,6288.013028911703,6133.370330281847,6271.772,5798.5425,6084.6381617864245,6203.047811738675
2750,2838.6497552667297,2937.8107614607607,2958.6316,2760.5474,2850.42046215278,2896.763969768479
2000,2826.041741993433,2144.2303431217915,2448.0254,2878.8054,2331.942157226038,2527.7971780241855
7000,6662.655930663633,6835.690159204595,6673.206,6032.7485,6775.857385394199,6729.27816131031
2655,2449.452522405064,2507.875873015873,2350.1514,2563.0015,2478.366869701129,2446.837949714783
5100,4820.200765979167,5080.287700163436,4376.9116,4564.1294,4827.926852678319,4713.334202663027
2500,2723.835127137335,2842.1854761904756,2690.7815,2638.601,2720.2940640416946,2726.8704121860037
2000,1878.7848822593933,2000.0,1840.7122,1756.7124,1947.9833352977744,1912.1392096316492
700,665.9977171603632,664.3507318093431,534.0277,1154.2361,636.7174067554566,621.457490244423
7800,7301.916876574598,6854.068730370935,6748.9946,6740.9224,7115.892504793413,7159.37105775451
9500,8928.295835412968,8793.465595238094,8806.989,7842.2783,8898.77520889069,8882.162854030406
500,463.34821784528776,443.77803531282734,428.4059,671.10406,438.3082287469249,453.0533531693374
2100,2009.18066312467,2097.544286622078,2437.5403,2003.3363,2044.090057536309,2130.136199616225
6500,6004.070932917956,6385.480986842104,6035.8857,5619.8306,6312.677805739707,6152.343082811497
5055,4702.312916216223,4983.803778071443,4986.891,4357.9683,4955.8179748814,4900.31836118999
3500,3199.530579601076,3531.0555022608964,3405.2295,3239.0493,3411.901476403643,3380.10320877153
4300,3804.925298219861,3930.799567099567,4071.6208,3828.8474,3951.5679106605985,3985.297816238626
3255,3094.661481355268,3057.948638016574,3291.4844,3007.5847,3140.5846323067735,3198.75780052231
1000,1074.6636744601406,792.7987660956002,859.3935,1421.2086,837.0720369211417,902.6978888701786
2815,2652.5176962521823,2815.2710667343717,2750.3586,2773.0186,2763.721377691591,2756.577455943951
2000,1869.8258157624382,1970.1797447401716,1861.6859,1969.1921,1929.383480621927,1918.4773084824767
700,614.2159110309167,579.25709138762,679.1789,1087.004,573.3871970931715,604.6073121295822
2365,2146.150777143406,2304.330419879715,2257.0305,2282.9084,2248.310796584201,2248.8335401533805
2095,2022.1063824636462,2112.8954705190954,2233.3489,2155.545,2103.1794848728878,2116.582613982266
2500,2431.073188905125,2502.237261904762,2449.8208,2525.5864,2465.8974986635576,2485.80802653689
5000,4525.261525908897,4215.654823747681,4419.114,4512.744,4369.436379243722,4464.483425995049
1000,1051.7326033342706,1006.0866341991344,967.1511,1415.9623,994.3293293237134,1006.7878056291444
5250,4959.758436687643,4941.856233518573,5387.3,4647.537,5096.987106945155,5130.999171102366
3000,3603.753351494053,3298.9003968253965,3261.484,3525.4883,3504.982512860878,3345.6884745284246
7500,11254.359744535785,11914.679536647993,11680.852,10303.512,11536.435333557412,11502.338234944997
2500,2273.400071025112,2427.9337794569774,2398.1272,2425.0276,2361.79769974577,2356.5234198653106
3975,3705.6264261847928,3924.745264130433,3909.8484,3638.003,3905.363046713663,3863.7591216993947
5075,3913.1976337911965,3996.490952380953,4807.2803,3813.1846,4173.518958837728,4279.186116545385
6650,5956.846792489437,5924.358595007559,6050.6714,5482.92,5928.517324159,5951.303341698145
2060,2038.964804491085,2141.231329365079,2105.6775,2253.7256,2106.9047535207724,2104.115602742413
6750,6300.351177571389,6528.312844270566,6322.507,5824.1675,6507.001967439591,6388.928532954748
500,632.1314898681817,503.4309523809524,759.818,1187.5618,538.6030962147771,600.2422721043008
2400,2418.7700204555913,2408.1236599511594,2472.601,2509.8843,2377.9607631967233,2401.3511739871224
10000,9540.239254394895,10026.587010186147,9911.254,8875.424,10020.295867145736,9854.035037443338
1500,1590.856976380982,1471.837845815903,1432.1476,1762.9508,1485.049194740701,1481.710380313375
5000,4817.040795989971,4895.148618035124,4975.4067,4486.437,4866.915450010354,4882.795654921591
20005,18701.29988962147,18834.737495639212,20052.658,16885.13,19707.687525897032,19557.897230779014
5000,4752.71670268471,4997.92242063492,5101.3887,4635.0605,4936.450683532634,4931.001878039136
5000,4705.542187994734,4661.566636432801,4100.542,4506.0015,4651.218587800977,4523.817718118481
1500,1958.0503408209738,1973.625234121841,2064.551,2046.9445,1961.9433753571348,1988.1112718207462
500,878.8995713751715,806.575085755753,721.31775,1247.9719,822.2470256456622,829.2785198418419
3000,3088.051723839736,2458.603214223067,3023.9612,2939.6187,2665.8416658392684,2841.9881459281737
2000,2046.0412621516166,1998.7083333333335,1959.3352,2099.9146,1991.3931431537044,1983.709101702756
6230,5653.18976032277,6040.367234746775,6146.2603,5552.246,6077.761160062349,6067.14437560645
2000,1928.701350636853,2000.3144071239813,2114.6694,2139.497,1979.6315690784338,2007.594967405161
8000,9233.008526580996,8417.002857142857,9403.247,7957.1113,8660.52457636175,9022.311515998663
3500,2859.4141467823683,3027.72089724152,3041.891,2906.3962,2953.4012764882077,2960.626063959787
4000,5057.3014961226145,5186.406434653266,5455.535,4897.6963,5255.078397520078,5275.27712987267
8150,7941.119955566903,7563.814444444444,8017.33,7334.3633,7442.422130662178,7734.530324704029
4500,4153.268262991095,4499.173797868796,4410.851,4031.9116,4403.201901719029,4379.798908840344
3850,3578.314343447395,3520.4586111111107,3744.5315,3536.7349,3582.092374411724,3642.377340712877
3750,3783.3412670105863,3663.0516746031753,3194.0393,3605.976,3651.4008591116817,3528.489278711477
1000,1016.3060182338686,831.6072595966423,801.26605,1324.699,855.9126295555227,875.4140165639252
7400,6960.808240762613,7169.938334893665,7464.2617,6361.437,7187.1934051714225,7187.86801315725
10000,9439.062221840988,9949.900019841269,10143.543,8784.436,9915.940793978913,9867.05614476339
6900,6427.023143373296,6140.476050695915,6214.6284,5940.682,6425.03455398545,6339.68543149848
800,1082.3294525543183,925.8259880470407,1104.9767,1357.0878,1038.923590119317,1066.3838317552645
5480,5181.157661485198,5125.309619098915,5293.802,4861.056,5119.878385900249,5171.863995824646
600,1115.8245729499226,1001.1262820512821,949.6268,1390.1028,1011.1513575482377,1011.5515696963084
8080,8119.473792144642,7216.701170634922,8122.648,7428.3613,7483.9018807588745,7804.9022286075915
4300,5335.439586695833,5412.617984424996,5781.55,5012.2476,5688.378257096711,5622.81085796864
5000,5158.615029164051,4994.166666666667,5244.43,4766.4062,5085.157852337017,5155.6370952273655
